rom_path,crc,header_mapper,header_submapper,mapper,submapper,mapper_source,has_autorun,is_valid,parse_error
3/1/Side Winder (Xiang Wei She) (Joy Van).nes,5E1ADD91,3,,3,1,rom_db_override,0,1,
3/1/Venice Beach Volleyball (U) [hM03][p1].nes,2DEB12B8,3,,3,1,rom_db_override,0,1,
3/1991 Du Ma Racing (Enjoyable Horse Racing 1991).nes,C5D781C3,3,,3,,header,0,1,
3/2/ASO - Armored Scrum Object (J) [p1].nes,F99525B7,3,,3,2,rom_db_override,0,1,
3/2/Adventure Island Classic (E) [!].nes,86867830,3,,3,2,rom_db_override,0,1,
3/2/Adventures of Dino Riki (U).nes,9BDE3267,3,,3,2,rom_db_override,0,1,
3/2/Aladdin 3.nes,C9EE15A7,41,,3,2,rom_db_override,0,1,
3/2/Alpha Mission (U).nes,DBF90772,3,,3,2,rom_db_override,0,1,
3/2/Argus (J) [hM03][a1].nes,7E024394,3,,3,2,rom_db_override,0,1,
3/2/Arkanoid (J) [p1].nes,0E30EAC6,0,,3,2,rom_db_override,0,1,
3/2/Arkanoid (U).nes,32FB0583,3,,3,2,rom_db_override,0,1,
3/2/Arkista's Ring (U) [!].nes,1425D7F4,3,,3,2,rom_db_override,0,1,
3/2/Athletic World (U).nes,1771EA8F,3,,3,2,rom_db_override,0,1,
3/2/Back to the Future (U).nes,A55FA397,3,,3,2,rom_db_override,0,1,
3/2/Ballnana (Banana Hack).nes,B66A1BAE,67,,3,2,rom_db_override,0,1,
3/2/Banana (J) [hM03].nes,E1DC9B54,67,,3,2,rom_db_override,0,1,
3/2/Banana (J) [hM03][p1].nes,DE134F07,3,,3,2,rom_db_override,0,1,
3/2/Bandai Golf - Challenge Pebble Beach (U).nes,6CD46979,3,,3,2,rom_db_override,0,1,
3/2/Battle Tank (U).nes,90D68A43,3,,3,2,rom_db_override,0,1,
3/2/Bin Guo 75 (Sachen).nes,E116447F,3,,3,2,rom_db_override,0,1,
3/2/Buggy Popper (J) [p1][!].nes,9FD35802,3,,3,2,rom_db_override,0,1,
3/2/Buggy Popper (J) [p2].nes,C5FB1766,3,,3,2,rom_db_override,0,1,
3/2/Bump'n'Jump (U).nes,A0A095C4,3,,3,2,rom_db_override,0,1,
3/2/CMC 80's Demo (PD).nes,BDF9BA9B,3,,3,2,rom_db_override,0,1,
3/2/Castlequest (U).nes,12906664,3,,3,2,rom_db_override,0,1,
3/2/Choplifter (J) [hM03][a1].nes,27251D6C,3,,3,2,rom_db_override,0,1,
3/2/City Connection (J) [hM00][p1].nes,14B3D977,0,,3,2,rom_db_override,0,1,
3/2/City Connection (U).nes,AE8666B4,3,,3,2,rom_db_override,0,1,
3/2/Cybernoid - The Fighting Machine (U).nes,AC8DCDEA,67,,3,2,rom_db_override,0,1,
3/2/Dash Galaxy in the Alien Asylum (U).nes,67811DA6,3,,3,2,rom_db_override,0,1,
3/2/Destination Earthstar (U).nes,EB9960EE,3,,3,2,rom_db_override,0,1,
3/2/Dian Shi Ma Li (Mario Lottery).nes,DFEB7E98,3,,3,2,rom_db_override,0,1,
3/2/Dong Dong Nao II - Guo Zhong Ying Wen (Middle School English II) (Sachen).nes,8B9CB8F2,3,,3,2,rom_db_override,0,1,
3/2/Drop Zone (E).nes,E402B134,3,,3,2,rom_db_override,0,1,
3/2/Egypt (J) [T-Eng0.90].nes,F4B71793,3,,3,2,rom_db_override,0,1,
3/2/Firehouse Rescue (U).nes,38946C43,3,,3,2,rom_db_override,0,1,
3/2/Flipull - An Exciting Cube Game (J) [p1].nes,67755041,67,,3,2,rom_db_override,0,1,
3/2/Friday the 13th (U) [p1].nes,04F3354D,67,,3,2,rom_db_override,0,1,
3/2/Friday the 13th (U).nes,BEB15855,3,,3,2,rom_db_override,0,1,
3/2/Ganso Saiyuuki - Super Monkey Dai Bouken (J) [p1].nes,42EDE8CB,3,,3,2,rom_db_override,0,1,
3/2/Gegege no Kitarou - Youkai Dai Makyou (J) [p1].nes,886B5BD3,3,,3,2,rom_db_override,0,1,
3/2/Ghostbusters (U).nes,6A154B68,3,,3,2,rom_db_override,0,1,
"3/2/Goonies, The (J) [p1].nes",007BB58A,3,,3,2,rom_db_override,0,1,
3/2/Gotcha! (U) [p1].nes,4FBBFA74,3,,3,2,rom_db_override,0,1,
3/2/Gotcha! (U).nes,4E959173,3,,3,2,rom_db_override,0,1,
3/2/Gradius (E).nes,51C51C35,3,,3,2,rom_db_override,0,1,
3/2/Gradius (J) [p1].nes,04D800DA,3,,3,2,rom_db_override,0,1,
3/2/Gradius (PC10).nes,D8EFF0DF,3,,3,2,rom_db_override,0,1,
3/2/Gradius (U).nes,350D835E,3,,3,2,rom_db_override,0,1,
3/2/Gyruss (U).nes,1D41CC8C,64,,3,2,rom_db_override,0,1,
3/2/Hayauchi Super Igo (J) [p1].nes,98087E4D,3,,3,2,rom_db_override,0,1,
3/2/Hello Kitty no Ohanabatake (J) [T-Eng1.0].nes,A2A76290,3,,3,2,rom_db_override,0,1,
3/2/Hokuto no Ken (J) [p1].nes,BB473A41,3,,3,2,rom_db_override,0,1,
3/2/Hottaaman no Chitei Tanken (Hotman) (J) [T-Eng1.0].nes,0DBC1BFE,3,,3,2,rom_db_override,0,1,
3/2/Hottaaman no Chitei Tanken (J) [p1].nes,B79F5883,3,,3,2,rom_db_override,0,1,
3/2/Hudson's Adventure Island (U).nes,F8A713BE,3,,3,2,rom_db_override,0,1,
3/2/I Can Remember (U).nes,267DE4CC,3,,3,2,rom_db_override,0,1,
3/2/Ikinari Musician (J) [p1].nes,78EB1CFF,3,,3,2,rom_db_override,0,1,
3/2/Jajamaru no Dai Bouken (J) [hM03].nes,15C43F78,3,,3,2,rom_db_override,0,1,
3/2/Jaws (U) [!].nes,27D14A54,3,,3,2,rom_db_override,0,1,
3/2/Jaws (U) [a1].nes,304827EC,67,,3,2,rom_db_override,0,1,
3/2/John Elway's Quarterback (U).nes,CF322BB3,3,,3,2,rom_db_override,0,1,
3/2/Kage no Densetsu (J) [p1].nes,6ED1EC0B,3,,3,2,rom_db_override,0,1,
3/2/Karate Champ (U).nes,F42B0DBD,67,,3,2,rom_db_override,0,1,
"3/2/Karate Kid, The (U).nes",983948A5,3,,3,2,rom_db_override,0,1,
3/2/Kero Kero Keroppi no Dai Bouken (J) [T-Eng1.0].nes,D4E4AFCD,3,,3,2,rom_db_override,0,1,
3/2/King's Knight (J) [p1].nes,078864F2,3,,3,2,rom_db_override,0,1,
3/2/King's Knight (U).nes,01B4CA89,3,,3,2,rom_db_override,0,1,
3/2/Kings of the Beach (U).nes,F54B34BD,3,,3,2,rom_db_override,0,1,
"3/2/Last Starfighter, The (U).nes",6997F5E1,3,,3,2,rom_db_override,0,1,
3/2/Major League Baseball (U) [a1].nes,96E6C1CE,3,,3,2,rom_db_override,0,1,
3/2/Major League Baseball (U).nes,A03A422B,3,,3,2,rom_db_override,0,1,
3/2/Mario Kun (Mr. Mario).nes,76E69AD8,3,,3,2,rom_db_override,0,1,
3/2/Master Chu & The Drunkard Hu (Joy Van).nes,EBD0644D,0,,3,2,rom_db_override,0,1,
3/2/Meikyuu Kumikyoku (J) [p1].nes,F6E2BD6E,3,,3,2,rom_db_override,0,1,
3/2/Mickey Mousecapade (U).nes,7C6A3D51,67,,3,2,rom_db_override,0,1,
3/2/Mighty Bomb Jack [hM03][p1].nes,60CCE95D,3,,3,2,rom_db_override,0,1,
3/2/Milon's Secret Castle (U).nes,586A3277,3,,3,2,rom_db_override,0,1,
3/2/Monster Truck Rally (U).nes,2F698C4D,3,,3,2,rom_db_override,0,1,
3/2/Musashi no Ken - Tadaima Shugyou Chuu (J) [p1].nes,8C23DBC4,3,,3,2,rom_db_override,0,1,
3/2/Mystery Quest (U).nes,B5D28EA2,64,,3,2,rom_db_override,0,1,
3/2/Nagagutsu wo Haita Neko - Sekai Isshuu 80 Nichi Dai Bouken (J) [p1].nes,A74325EF,3,,3,2,rom_db_override,0,1,
3/2/Nagagutsu wo Haita Neko - Sekai Isshuu 80 Nichi Dai Bouken (J) [p2][!].nes,E8AF6FF5,3,,3,2,rom_db_override,0,1,
3/2/Ninja Kid (U).nes,02CC3973,3,,3,2,rom_db_override,0,1,
3/2/Paperboy (U) [p1].nes,E3F3F6AE,67,,3,2,rom_db_override,0,1,
3/2/Paperboy (U).nes,32086826,3,,3,2,rom_db_override,0,1,
3/2/Perfect Fit (U).nes,B9762DA8,3,,3,2,rom_db_override,0,1,
3/2/Puzznic (U).nes,EB61133B,3,,3,2,rom_db_override,0,1,
3/2/Q-bert (U).nes,C0B23520,3,,3,2,rom_db_override,0,1,
3/2/Sanrio Carnival (J) [p1].nes,B14E668E,3,,3,2,rom_db_override,0,1,
3/2/Sanrio Carnival 2 (J) [T-Eng1.0].nes,845EDFCD,3,,3,2,rom_db_override,0,1,
3/2/Sanrio Cup - Pon Pon Volley (J) [T-Eng].nes,1523A369,3,,3,2,rom_db_override,0,1,
3/2/Sansuu 3 Nen - Keisan Game (J) [hM03].nes,72E32402,3,,3,2,rom_db_override,0,1,
3/2/Seicross (J) [hM03][p1].nes,313615FB,3,,3,2,rom_db_override,0,1,
3/2/Shin Jinrui - The New Type (J) [p1].nes,4EF429CC,3,,3,2,rom_db_override,0,1,
3/2/Shisen Mahjang - Seifuku Hen (Regular Edition) (Joy Van).nes,C58EEA57,3,,3,2,rom_db_override,0,1,
3/2/Shooting Range (U).nes,851EB9BE,3,,3,2,rom_db_override,0,1,
3/2/Shui Guo Li [a1].nes,8DEDEA07,67,,3,2,rom_db_override,0,1,
3/2/Shui Guo Li [a2].nes,8DEDEA07,64,,3,2,rom_db_override,0,1,
3/2/Shui Guo Li.nes,4E7A6181,3,,3,2,rom_db_override,0,1,
3/2/Solar Wars 2001 (PD).nes,2EC1E92E,3,,3,2,rom_db_override,0,1,
3/2/Solomon no Kagi (J) [p1].nes,B23508FF,3,,3,2,rom_db_override,0,1,
3/2/Solomon's Key (E) [!].nes,75C3E7D4,3,,3,2,rom_db_override,0,1,
3/2/Spy Hunter (U).nes,C7197FB1,3,,3,2,rom_db_override,0,1,
3/2/Star Force (U).nes,FCE408A4,3,,3,2,rom_db_override,0,1,
3/2/Star Soldier (U).nes,262B5A1D,3,,3,2,rom_db_override,0,1,
3/2/Super Fighter Demo (PD).nes,CDF27B7C,3,,3,2,rom_db_override,0,1,
3/2/Super Team Games (U).nes,D74B2719,3,,3,2,rom_db_override,0,1,
3/2/T&C Surf Design (U).nes,D3BFF72E,3,,3,2,rom_db_override,0,1,
3/2/Tai Wan Ma Que 16 (Mahjong 16).nes,83F47FB3,3,,3,2,rom_db_override,0,1,
3/2/Takahashi Meijin no Boukenjima (J) [p1].nes,8B8E405A,3,,3,2,rom_db_override,0,1,
3/2/Tiger-Heli (E) [!].nes,40BFA660,3,,3,2,rom_db_override,0,1,
3/2/Tiger-Heli (J) [p2].nes,22A228BD,0,,3,2,rom_db_override,0,1,
3/2/Tiger-Heli (U).nes,C3C7A568,3,,3,2,rom_db_override,0,1,
3/2/Track & Field (U).nes,9C9F3571,3,,3,2,rom_db_override,0,1,
3/2/Track & Field in Barcelona (E).nes,5D99053D,3,,3,2,rom_db_override,0,1,
3/2/Transformers - Comvoy no Nazo [p1].nes,22EEEC6D,3,,3,2,rom_db_override,0,1,
3/2/Tsuppari Oozumou (J) [T-Eng1.01].nes,4301B96C,3,,3,2,rom_db_override,0,1,
3/2/Tsuppari Oozumou (J) [h1].nes,4301B96C,3,,3,2,rom_db_override,0,1,
3/2/Twin Eagle (Shuang Ying) (Joy Van).nes,7F54FFC1,3,,3,2,rom_db_override,0,1,
3/2/TwinBee [p1].nes,F9443A53,0,,3,2,rom_db_override,0,1,
3/2/Urusei Yatsura - Lum no Wedding Bell (J) [hM03].nes,F1C3ECE6,3,,3,2,rom_db_override,0,1,
3/2/World Class Track Meet (U).nes,AF4010EA,3,,3,2,rom_db_override,0,1,
3/2/ZZZ_UNK_Gotcha! The Sport (Light Gun).nes,4FBBFA74,3,,3,2,rom_db_override,0,1,
3/31-in-1 (Menu) (J).nes,BAA6CFC3,3,,3,,header,0,1,
3/Arkanoid (J) [h1].nes,C50149DB,3,,3,,header,0,1,
3/Atlantis no Nazo (J) [hM03].nes,EEB9252B,3,,3,,header,0,1,
3/Atlantis no Nazo (J) [hM03][t1].nes,B2DB4828,3,,3,,header,0,1,
3/Baseball (J) [T-Span1.0].nes,C2DCC145,3,,3,,header,0,1,
3/Battleship (U).nes,799AD3C6,3,,3,,header,0,1,
3/Bird Week (J) [hM03].nes,7F397886,3,,3,,header,0,1,
3/Championship Bowling (U) [!].nes,87645F89,3,,3,,header,0,1,
3/City Connection (J) [hM03].nes,2A763C9C,3,,3,,header,0,1,
3/Cosmo Genesis (J) [T-Eng1.0].nes,B06FA3B1,3,,3,,header,0,1,
3/Cosmo Genesis (J) [T-Engx.x].nes,E01389E9,3,,3,0,rom_db_override,0,1,
3/Dynamite Bowl (J) [p1][!].nes,24673747,3,,3,,header,0,1,
3/Flipull - An Exciting Cube Game (J) [p2].nes,2772F17C,3,,3,,header,0,1,
3/Fullscreen Interlace Demo - FDS Picture (PD).nes,A36D93C4,3,,3,,header,0,1,
3/Fullscreen Interlace Demo - Moby Picture (PD).nes,A1093D3E,3,,3,,header,0,1,
3/Fullscreen Interlace Demo - Wild Picture (PD).nes,DBEBEA63,3,,3,,header,0,1,
3/Fullscreen Interlace Demo - Zelda Picture (PD).nes,D0EF179A,3,,3,,header,0,1,
"3/Goonies, The (J) [T-Port].nes",3D992866,3,,3,,header,0,1,
"3/Goonies, The (J) [p1][hM03].nes",BF865533,3,,3,,header,0,1,
3/Gradius (E).nes,51C51C35,3,,3,2,rom_db_override,1,1,
3/Gradius (PC10) [a1].nes,9A43AB3C,3,,3,,header,0,1,
3/Hudson's Adventure Island (U) [T-Port].nes,D8537D42,3,,3,,header,0,1,
3/Hudson's Adventure Island (U) [T-Span0.99].nes,BD727FFD,3,,3,,header,0,1,
3/Initial D (City Connection Hack).nes,550F11F7,3,,3,,header,0,1,
3/Jaws (U) [a2].nes,9E946B52,3,,3,,header,0,1,
3/Joust (U).nes,CDAC270D,3,,3,,header,0,1,
3/KZ Mario Gradius (Hack).nes,F95EB124,3,,3,,header,0,1,
3/Kaison Star Force (Hack).nes,3C1B9B99,3,,3,,header,0,1,
3/Karate Champ (U) [T-Span0.99].nes,77C12190,3,,3,,header,0,1,
3/Kazion Gradius (Gradius Hack).nes,B14F60BB,3,,3,,header,0,1,
3/Kero Kero Keroppi no Dai Bouken (J) [T-Eng1.0][a1].nes,7A8F4587,3,,3,,header,0,1,
3/King's Knight (J) [T-French].nes,6CC72DE0,3,,3,,header,0,1,
3/King's Knight (U) [T-French].nes,30A7161E,3,,3,,header,0,1,
3/King's Knight (U) [T-French][a1].nes,4C6AC8EF,3,,3,,header,0,1,
3/Kung-Fu Heroes (U).nes,8B957B50,3,,3,,header,0,1,
"3/Legend of Hage, The (Kage no Densetsu Hack).nes",2F3A0340,3,,3,,header,0,1,
"3/Legend of Kage, The (U).nes",238E1848,3,,3,,header,0,1,
"3/Legend of Sean, The (Master Chu & The Drunkard Hu Hack).nes",75C95141,3,,3,,header,0,1,
3/Loderunner in Puzzle (Sanrio Carnival Hack).nes,397DB4B3,3,,3,,header,0,1,
3/Mighty Bomb Jack (U).nes,08077383,3,,3,,header,0,1,
3/Minna no Taabou no Nakayoshi Dai Sakusen (J) [T-Eng0.95].nes,AB3F0ED5,3,,3,,header,0,1,
3/Moby Demo (PD) [a1].nes,C38E9120,3,,3,,header,0,1,
3/Moby Demo (PD).nes,74632E7A,3,,3,,header,0,1,
3/Monster Rally (Russian) [!].nes,C9745875,3,,3,,header,0,1,
"3/Moonies, The (Goonies Hack).nes",7868974D,3,,3,,header,0,1,
3/Ninja Jajamaru Kun (J) [hM03].nes,8D2454B7,3,,3,,header,0,1,
3/Nishitetsu Busjack (Buggy Popper Hack).nes,BE5BDC68,3,,3,,header,0,1,
3/Paperboy (U) [h1].nes,E04F8F60,3,,3,,header,0,1,
3/Paperboy (U) [p2].nes,ACD4E5BE,3,,3,,header,0,1,
3/Pipe Block.nes,71358C06,3,,3,,header,0,1,
3/Puffy's Capades (Mickey Mousecapade Hack).nes,37603A01,3,,3,,header,0,1,
3/Sanrio Cup - Pon Pon Volley (J) [T-Eng0.85].nes,E86D73CD,3,,3,,header,0,1,
3/Sansuu 1 Nen - Keisan Game (J) [hM03].nes,21A5A053,3,,3,,header,0,1,
3/Sansuu 1 Nen - Keisan Game (J) [hM03][a1].nes,9CA42697,3,,3,,header,0,1,
3/Sansuu 2 Nen - Keisan Game (J) [hM03].nes,B5897E94,3,,3,,header,0,1,
3/Sansuu 2 Nen - Keisan Game (J) [p1][hM03].nes,A406AA39,3,,3,,header,0,1,
3/Shin Jinrui - The New Type (J) [h1].nes,B9123395,3,,3,,header,0,1,
3/Sickey Spice (Mickey Mousecapade Hack).nes,68DCFE5B,3,,3,,header,0,1,
3/Smash Ping Pong (FDS Hack) (J).nes,0DA0CD7C,3,,3,,header,0,1,
3/Solar Wars (PD) [a1].nes,BFE49BBE,3,,3,,header,0,1,
3/Solar Wars (PD).nes,40F96469,3,,3,,header,0,1,
3/Solar Wars Silent V.1 (PD).nes,F3A36C5F,3,,3,,header,0,1,
3/Solar Wars Silent V.2 (PD).nes,DB500CFE,3,,3,,header,0,1,
3/Solomon no Kagi (J) [T-Span0.99].nes,8E78595F,3,,3,,header,0,1,
3/Solomon's Key (U) [!].nes,4356194E,3,,3,,header,0,1,
3/Space Boy (Metal Fighter Hack) [p1][hM03].nes,3917C923,3,,3,,header,0,1,
3/Stadium Events (U).nes,63968624,3,,3,,header,0,1,
3/Star Soldier (J) [p1].nes,1B0909AB,3,,3,,header,0,1,
3/Star Soldier (LifeSpace Hack).nes,963BEE08,3,,3,,header,0,1,
3/Star Voyager (U).nes,374D6871,3,,3,,header,0,1,
3/Super Chinese (J) [hM03].nes,6B53222C,3,,3,,header,0,1,
3/Super Star Wars (Argus Hack).nes,369BDEF7,3,,3,,header,0,1,
3/Super X-Wing 97 (Argus Hack).nes,0C0FDCA0,3,,3,,header,0,1,
3/Takahashi Meijin no Boukenjima (Rinkaku Hack) (J).nes,CFB4DBAB,3,,3,,header,0,1,
3/Tetris (Unl) (U) [p1].nes,7DCBEA73,3,,3,,header,0,1,
3/Tetris (Unl) (U) [p2][!].nes,1AA0DBAF,3,,3,,header,0,1,
3/Tetris (Unl) (U).nes,343C7BB0,3,,3,0,rom_db_override,0,1,
3/Tiger-Heli (J) (CCE Pirate) [p1].nes,19411BD7,3,,3,,header,0,1,
3/Tiger-Heli (J) (CCE Pirate) [p1][a1].nes,8D6B46D3,3,,3,,header,0,1,
3/Tiger-Heli (J) [p1].nes,109F1ACC,3,,3,,header,0,1,
3/Track & Field (PC10).nes,3B3705A6,3,,3,,header,0,1,
3/Track & Field (U) [T-Port].nes,28E9D2E0,3,,3,,header,0,1,
3/Transformers - Comvoy no Nazo (J) [T-Eng1.00].nes,B2398E6C,3,,3,,header,0,1,
3/Transformers - Comvoy no Nazo (J) [T-Eng_70%].nes,07E09204,3,,3,,header,0,1,
3/Transformers - More Than Meets the Eye (Hack).nes,CA06483E,3,,3,,header,0,1,
3/TwinBee (J) [h1].nes,540EC028,3,,3,,header,0,1,
"3/Wing of Madoola, The (J) [hM03].nes",ADBA7064,3,,3,,header,0,1,
3/ZZZ_UNK_Back to the Future (Bad CHR b3ca1550).nes,B3CA1550,3,,3,,header,0,1,
3/ZZZ_UNK_Bandai Golf - Challenge Pebble Beach (Bad CHR).nes,D1D6FBC6,3,,3,,header,0,1,
3/ZZZ_UNK_Battleship (Bad PRG) (Bad CHR 21dd487d).nes,21DD487D,3,,3,,header,0,1,
3/ZZZ_UNK_Battleship (Bad PRG) (Bad CHR 974ff5a3).nes,974FF5A3,3,,3,,header,0,1,
3/ZZZ_UNK_Buggy Popper (Bad CHR 4007a5c7).nes,4007A5C7,3,,3,,header,0,1,
3/ZZZ_UNK_Championship Bowling (Bad CHR af2dbda9).nes,AF2DBDA9,3,,3,,header,0,1,
3/ZZZ_UNK_Cybernoid - The Fighting Machine (Bad CHR 73d437df).nes,73D437DF,3,,3,,header,0,1,
3/ZZZ_UNK_Drop Zone (Bad CHR e282c741).nes,E282C741,3,,3,,header,0,1,
3/ZZZ_UNK_FC1205.nes,8DA6805B,3,,3,,header,0,1,
3/ZZZ_UNK_Hayauchi Super Igo (Pirate) (Bad CHR 119b1ae3)(J).nes,678BC6BC,3,,3,,header,0,1,
3/ZZZ_UNK_Hayauchi Super Igo (Pirate) (Bad CHR 119b1ae3).nes,678BC6BC,3,,3,,header,0,1,
3/ZZZ_UNK_Hudson's Adventure Island (Bad CHR 7df8ed64).nes,7DF8ED64,3,,3,,header,0,1,
3/ZZZ_UNK_Hudson's Adventure Island (Bad CHR f9ccc03f).nes,F9CCC03F,3,,3,,header,0,1,
3/ZZZ_UNK_dq2_.nes,EA3BB21B,3,,3,,header,0,1,
32/Kaiketsu Yanchamaru 2 - Karakuri Land (J) [T-Eng1.01].nes,B1A416CE,32,,32,,header,1,1,
34/1/Impossible Mission 2 (U).nes,92A3D007,34,,34,1,rom_db_override,0,1,
34/2/Deadly Towers (U).nes,C2730C30,7,,34,2,rom_db_override,0,1,
"34/3-D Battles of World Runner, The (U) [hM34].nes",33258813,34,,34,,header,0,1,
"34/3-D Battles of World Runner, The (U) [hM34][a1].nes",A9A79BD4,34,,34,,header,0,1,
34/Bio Senshi Dan - Increaser tono Tatakai (J) [hM34].nes,6D56654F,34,,34,,header,0,1,
34/Dragon Ball - Shen Long no Nazo (J) [hM34].nes,022A6668,34,,34,,header,0,1,
34/Dragon Ball - Shen Long no Nazo (J) [hM34][T-Eng1.0_TransBRC].nes,60276CCC,34,,34,,header,0,1,
34/Dragon Ball - Shen Long no Nazo (J) [hM34][T-Eng].nes,37933631,34,,34,,header,0,1,
34/Mashou (J) [h1].nes,5030BCA8,34,,34,,header,0,1,
34/Mashou (J) [h2].nes,5030BCA8,34,,34,,header,0,1,
34/Mashou (J) [h3].nes,5030BCA8,34,,34,,header,0,1,
34/Mashou (J) [t1].nes,5030BCA8,34,,34,,header,0,1,
34/Mississippi Satsujin Jiken (J) [hM34].nes,F2BC4C02,34,,34,,header,0,1,
34/Mississippi Satsujin Jiken (J) [hM34][a1].nes,F2BC4C02,34,,34,,header,0,1,
34/Takahashi Meijin no Bugutte Honey (J) [hM34].nes,6E9CE3D4,34,,34,,header,0,1,
37/3-in-1 (E) [!].nes,F46EF39A,4,,37,0,rom_db_override,0,1,
4/1/Startropics (U).nes,889129CB,68,,4,1,rom_db_override,0,1,
4/1/Startropics 2 - Zoda's Revenge (U).nes,D054FFB0,4,,4,1,rom_db_override,0,1,
4/3/Alien 3 (U).nes,C527C297,4,,4,3,rom_db_override,0,1,
4/3/George Foreman's KO Boxing (U).nes,AF05F37E,4,,4,3,rom_db_override,0,1,
"4/3/Incredible Crash Dummies, The (U).nes",A80A0F01,4,,4,3,rom_db_override,0,1,
4/3/Mickey's Safari in Letterland (U).nes,982DFB38,4,,4,3,rom_db_override,0,1,
4/3/Roger Clemens MVP Baseball (U).nes,018A8699,4,,4,3,rom_db_override,0,1,
4/3/Rollerblade Racer (U).nes,2370C0A9,4,,4,3,rom_db_override,0,1,
"4/3/Simpsons - Bartman Meets Radioactive Man, The (U).nes",5991B9D0,4,,4,3,rom_db_override,0,1,
4/3/Spider-Man - Return of the Sinister Six (U) [!].nes,D679627A,4,,4,3,rom_db_override,0,1,
4/3/T&C 2 - Thrilla's Surfari (U).nes,7E57FBEC,4,,4,3,rom_db_override,0,1,
4/3/WWF King of the Ring (U).nes,7B4ED0BB,4,,4,3,rom_db_override,0,1,
4/3/WWF Steel Cage Challenge (U).nes,D4611B79,4,,4,3,rom_db_override,0,1,
4/8 Eyes (U) [T-Port1.0_BRGames].nes,39556060,4,,4,,header,0,1,
4/8 Eyes (U) [T-Port1.0_CBT].nes,AC6743C8,4,,4,,header,0,1,
4/8 Eyes (U).nes,326AB3B6,4,,4,0,rom_db_override,0,1,
4/9-in-1 - Ninja Cat (Cattou Ninden Teyandee).nes,5452966E,4,,4,0,rom_db_override,0,1,
4/AD&D Dragon Strike (U) [a1].nes,3AA6A836,4,,4,,header,0,1,
4/AD&D Dragon Strike (U).nes,2C5908A7,4,,4,0,rom_db_override,0,1,
4/AD&D Pool of Radiance (U).nes,25952141,4,,4,0,rom_db_override,0,1,
4/Abarenbou Tengu (Zombie Nation) (J) [h1].nes,75E38836,4,,4,,header,0,1,
4/Abarenbou Tengu (Zombie Nation) (J) [h2].nes,9B9472A0,4,,4,,header,0,1,
4/Adventures of Lolo 2 (U).nes,1992D163,4,,4,0,rom_db_override,0,1,
"4/Adventures of Rocky and Bullwinkle and Friends, The (U).nes",227CF577,4,,4,0,rom_db_override,0,1,
4/Afro Man (Mega Man 3 Hack).nes,9CAABA9E,4,,4,0,rom_db_override,0,1,
4/Ai Sensei no Oshiete - Watashi no Hoshi (J) [hM04].nes,569E3412,4,,4,,header,0,1,
4/Akira (J) [hM04].nes,DCB096A9,4,,4,,header,0,1,
4/Aladdin (E) [p1][hM04].nes,9CD7D385,4,,4,0,rom_db_override,0,1,
4/Aladdin (Unl).nes,7638BDB3,4,,4,0,rom_db_override,0,1,
4/Aladdin 2.nes,59114E78,4,,4,0,rom_db_override,0,1,
4/Alien Syndrome (U) [hM04].nes,57B37300,4,,4,,header,0,1,
4/Asmik Kun Land (J) [h1].nes,9FA39127,4,,4,,header,0,1,
4/Astro Fang - Super Machine (J) [h1].nes,E548385B,4,,4,0,rom_db_override,0,1,
4/Astyanax (U) (Prototype).nes,A46D7F02,4,,4,0,rom_db_override,0,1,
4/Astyanax (U) [T-Span].nes,DE9711F4,4,,4,,header,0,1,
4/Astyanax (U).nes,054CB4EB,4,,4,0,rom_db_override,0,1,
4/Bad Dudes (U).nes,161D717B,4,,4,0,rom_db_override,0,1,
4/BadDudes Vs DragonNinja (E) [!].nes,8C252AC4,4,,4,0,rom_db_override,0,1,
4/Bakushou Jinsei Gekijoh 3 (J) [p1][hM04].nes,A1577CF9,4,,4,,header,0,1,
4/Base Wars (U) [a1].nes,70BCE623,4,,4,,header,0,1,
4/Base Wars (U).nes,F00584B6,4,,4,0,rom_db_override,0,1,
4/Baseball Stars 2 (U).nes,18A9F0D9,4,,4,0,rom_db_override,0,1,
4/Bases Loaded 3 (U).nes,3ECA3DDA,4,,4,0,rom_db_override,0,1,
4/Bases Loaded 4 (U).nes,28F9B41F,4,,4,0,rom_db_override,0,1,
4/Batman (E).nes,D0F70E36,4,,4,0,rom_db_override,0,1,
4/Batman (J) [T-Port].nes,4AE24A7B,4,,4,,header,0,1,
4/Batman (U) (Prototype).nes,CB8F9AB7,4,,4,0,rom_db_override,0,1,
4/Batman (U) [T-Swed0.99].nes,D1A29FBA,4,,4,,header,0,1,
4/Batman (U).nes,13C6617E,4,,4,0,rom_db_override,0,1,
4/Batman 3 [p1].nes,163A5EDA,4,,4,0,rom_db_override,0,1,
4/Batman Happy (Hack).nes,F2904C71,4,,4,,header,0,1,
4/Batman Returns (U).nes,C247A23D,4,,4,0,rom_db_override,0,1,
4/Beauty and the Beast (E) [!].nes,C4E81924,4,,4,0,rom_db_override,0,1,
4/Bikkuri Nekketsu Shin Kiroku! - Harukanaru Kin Medal (J) [p1].nes,12D2B6B0,4,,4,,header,0,1,
4/Bill Elliott's NASCAR Challenge (U).nes,847D672D,4,,4,0,rom_db_override,0,1,
4/Blackman 2 (SMB2 Hack).nes,8CB777E9,4,,4,,header,0,1,
4/Blink 2 - Lost in Tokyo (Gauntlet Hack).nes,32A1290C,4,,4,,header,0,1,
